Type,Name,Member,Weigth,StabAtk,SlashAtk,CrushAtk,MagicAtk,RangedAtk,StabDef,SlashDef,CrushDef,MagicDef,RangedDef,MeleStr,RangedStr,MagicStr,Prayer,Speed
Hands,Hardleather gloves,Members,0.226,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Hands,Holy wraps,Members,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Hands,Ice gloves,Members,0.226,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0
Hands,Infinity gloves,Members,0.453,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0
Hands,Inoculation bracelet,Members,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Iron gloves,Members,0.226,3,3,3,2,3,3,3,3,2,3,3,0,0,0,0
Hands,Jade bracelet,Members,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Karamja gloves 1,Members,0.226,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Hands,Karamja gloves 2,Members,0.226,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Hands,Karamja gloves 3,Members,0.226,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Hands,Karamja gloves 4,Members,0.226,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Hands,Klank's gauntlets,Members,0.226,2,2,2,0,0,8,9,7,0,0,2,0,0,0,0
Hands,Leather gloves,Free-to-play,0.226,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Hands,Leather vambraces,Free-to-play,0.226,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0
Hands,Light tuxedo cuffs,Members,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Lunar gloves,Members,0.907,0,0,0,4,-1,2,1,1,2,0,0,0,0,0,0
Hands,Mime gloves,Free-to-play,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Mining gloves,Members,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Mithril gloves,Members,0.226,6,6,6,3,6,6,6,6,3,6,6,0,0,0,0
Hands,Moonclan gloves,Members,0.907,0,0,0,2,-5,2,2,2,2,-5,0,0,0,0,0
Hands,Mourner gloves,Members,0.226,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Hands,Mummy's hands,Members,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Mystic gloves,Members,0.453,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
Hands,Mystic gloves(dark),Members,0.453,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
Hands,Mystic gloves(dusk),Members,0.453,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
Hands,Mystic gloves(light),Members,0.453,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
Hands,Onyx bracelet,Members,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Opal bracelet,Members,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Ornate gloves,Free-to-play,0.226,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Hands,Penance gloves,Members,,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0
Hands,Pirate's hook,Members,0.3,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0
Hands,Purple gloves,Free-to-play,0.453,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Hands,Ranger gloves,Members,0.226,0,0,0,-10,11,1,2,1,2,0,0,0,0,0,0
Hands,Red d'hide vambraces,Members,0.283,0,0,0,-10,10,5,4,6,6,0,0,0,0,0,0
Hands,Red gloves,Free-to-play,0.453,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Hands,Red spiky vambraces,Members,0.283,0,0,0,-10,10,5,4,6,6,0,2,0,0,0,0
Hands,Regen bracelet,Members,0.25,8,8,8,3,7,6,6,6,3,6,7,0,0,0,0
Hands,Rock-shell gloves,Members,3.175,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Hands,Rogue gloves,Members,0.453,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
Hands,Ruby bracelet,Members,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Rune gloves,Members,0.226,8,8,8,4,8,8,8,8,4,8,8,0,0,0,0
Hands,Samurai gloves,Members,0.4,2,2,2,2,2,3,3,3,3,3,0,0,0,0,0
Hands,Santa gloves,Free-to-play,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Sapphire bracelet,Members,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Saradomin bracers,Members,1,0,0,0,-10,11,6,5,7,8,0,0,0,0,1,0
Hands,Shayzien gloves,Members,0.226,0,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0
Hands,Skeletal gloves,Members,3.175,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Hands,Skeleton gloves,Free-to-play,2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Slayer gloves,Members,0.226,0,0,0,0,0,4,5,3,0,0,0,0,0,0,0
Hands,Snakeskin vambraces,Members,0.283,0,0,0,-5,6,2,2,2,1,0,0,0,0,0,0
Hands,Snow imp costume gloves,Free-to-play,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Spiky vambraces,Members,0.226,0,0,0,0,4,2,2,1,0,0,2,0,0,0,0
Hands,Spined gloves,Members,3.175,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Hands,Splitbark gauntlets,Members,0.907,0,0,0,2,-1,3,2,4,2,0,0,0,0,0,0
Hands,Spookier gloves,Free-to-play,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Spooky gloves,Free-to-play,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Steel gauntlets,Members,0.226,2,2,2,0,0,8,9,7,0,0,2,0,0,0,0
Hands,Steel gloves,Members,0.226,4,4,4,2,4,4,4,4,2,4,4,0,0,0,0
Hands,Superior mining gloves,Members,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Teal gloves,Free-to-play,0.453,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Hands,Topaz bracelet,Members,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Tormented bracelet,Members,0.25,0,0,0,10,0,0,0,0,0,0,0,0,5,2,0
Hands,Tormented bracelet(or),Members,0.25,0,0,0,10,0,0,0,0,0,0,0,0,5,2,0
Hands,Villager armband(blue),Members,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Villager armband(brown),Members,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Villager armband(pink),Members,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Villager armband(yellow),Members,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Void knight gloves Broken,Members,0.453,0,0,0,0,0,6,6,6,4,6,0,0,0,0,0
Hands,Void knight gloves Locked,Members,0.453,0,0,0,0,0,6,6,6,4,6,0,0,0,0,0
Hands,Void knight gloves Normal,Members,0.453,0,0,0,0,0,6,6,6,4,6,0,0,0,0,0
Hands,Warm gloves,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,White gloves,Members,0.226,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
Hands,Yellow gloves,Free-to-play,0.453,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Hands,Zamorak bracers,Members,1,0,0,0,-10,11,6,5,7,8,0,0,0,0,1,0
Hands,Zenyte bracelet,Members,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hands,Zombie gloves,Free-to-play,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
