Type,Name,Member,Weigth,StabAtk,SlashAtk,CrushAtk,MagicAtk,RangedAtk,StabDef,SlashDef,CrushDef,MagicDef,RangedDef,MeleStr,RangedStr,MagicStr,Prayer,Speed
Equipment,Desert robes,Members,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Dharok's platelegs (broken),Members,9.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Dharok's platelegs 100,Members,9.071,0,0,0,-21,-7,85,82,83,-4,92,0,0,0,0,0
Equipment,Dharok's platelegs 25,Members,9.071,0,0,0,-21,-7,85,82,83,-4,92,0,0,0,0,0
Equipment,Dharok's platelegs 50,Members,9.071,0,0,0,-21,-7,85,82,83,-4,92,0,0,0,0,0
Equipment,Dharok's platelegs 75,Members,9.071,0,0,0,-21,-7,85,82,83,-4,92,0,0,0,0,0
Equipment,Dharok's platelegs Undamaged,Members,9.071,0,0,0,-21,-7,85,82,83,-4,92,0,0,0,0,0
Equipment,Dragon platelegs,Members,9.071,0,0,0,-21,-7,68,66,63,-4,65,0,0,0,0,0
Equipment,Dragon platelegs (g),Members,9.071,0,0,0,-21,-7,68,66,63,-4,65,0,0,0,0,0
Equipment,Dragon plateskirt,Members,9.071,0,0,0,-21,-7,68,66,63,-4,65,0,0,0,0,0
Equipment,Dragon plateskirt (g),Members,9.071,0,0,0,-21,-7,68,66,63,-4,65,0,0,0,0,0
Equipment,Dragonstone platelegs,Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0,0
Equipment,Druid's robe,Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Equipment,Eggshell platelegs,Free-to-play,1.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Elder chaos robe,Members,0.18,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0
Equipment,Elite void robe Broken,Members,8.164,0,0,0,0,0,30,30,30,30,30,0,0,0,3,0
Equipment,Elite void robe Locked,Members,8.164,0,0,0,0,0,30,30,30,30,30,0,0,0,3,0
Equipment,Elite void robe Normal,Members,8.164,0,0,0,0,0,30,30,30,30,30,0,0,0,3,0
Equipment,Elven legwear,Free-to-play,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Elven skirt (white),Free-to-play,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Elven skirt (yellow),Free-to-play,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Enchanted robe,Members,1.814,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0
Equipment,Evil chicken legs,Members,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Farmer's boro trousers Female,Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Farmer's boro trousers Male,Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Flared trousers,Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Fremennik kilt,Members,3,0,0,0,-21,-7,11,10,10,-4,10,1,0,0,0,0
Equipment,Fremennik skirt,Members,0.907,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Equipment,Frog-leather chaps,Members,3,0,0,0,-5,2,7,7,9,4,9,0,0,0,0,0
Equipment,Ghostly robe (bottom),Members,0.001,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
Equipment,Gilded d'hide chaps,Free-to-play,5,0,0,0,-10,8,22,16,24,8,22,0,0,0,0,0
Equipment,Gilded platelegs,Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0,0
Equipment,Gilded plateskirt,Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0,0
Equipment,Gold elegant legs,Members,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Gold elegant skirt,Members,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Graahk legs,Members,0.226,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,0
Equipment,Graceful legs Agility_Arena,Members,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Graceful legs Arceuus,Members,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Graceful legs Hallowed_Sepulchre,Members,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Graceful legs Hosidius,Members,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Graceful legs Kourend,Members,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Graceful legs Lovakengj,Members,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Graceful legs Piscarilius,Members,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Graceful legs Regular,Members,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Graceful legs Shayzien,Members,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Granite legs,Members,15.875,0,0,0,-31,-18,43,45,41,-4,68,0,0,0,0,0
Equipment,Gravedigger leggings,Free-to-play,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Green d'hide chaps,Free-to-play,5.443,0,0,0,-10,8,22,16,24,8,22,0,0,0,0,0
Equipment,Green d'hide chaps (g),Free-to-play,5.443,0,0,0,-10,8,22,16,24,8,22,0,0,0,0,0
Equipment,Green d'hide chaps (t),Free-to-play,5.443,0,0,0,-10,8,22,16,24,8,22,0,0,0,0,0
Equipment,Green elegant legs,Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Green elegant skirt,Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Green navy slacks,Members,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Green robe bottoms,Members,0.907,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Equipment,Grey navy slacks,Members,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Grey robe bottoms,Members,0.907,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Equipment,Guthan's chainskirt (broken),Members,8.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Guthan's chainskirt 100,Members,8.164,0,0,0,-14,-7,75,72,73,-4,82,0,0,0,0,0
Equipment,Guthan's chainskirt 25,Members,8.164,0,0,0,-14,-7,75,72,73,-4,82,0,0,0,0,0
Equipment,Guthan's chainskirt 50,Members,8.164,0,0,0,-14,-7,75,72,73,-4,82,0,0,0,0,0
Equipment,Guthan's chainskirt 75,Members,8.164,0,0,0,-14,-7,75,72,73,-4,82,0,0,0,0,0
Equipment,Guthan's chainskirt Undamaged,Members,8.164,0,0,0,-14,-7,75,72,73,-4,82,0,0,0,0,0
Equipment,Guthix chaps,Members,5,0,0,0,-10,17,31,25,33,28,31,0,0,0,1,0
Equipment,Guthix platelegs,Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,1,0
Equipment,Guthix plateskirt,Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,1,0
Equipment,Guthix robe legs,Members,2.7,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0
Equipment,Ham robe,Members,0.907,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Equipment,Hardcore ironman platelegs,Free-to-play,4.535,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,0
Equipment,Infinity bottoms,Members,1.814,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0
Equipment,Initiate cuisse,Members,7.711,0,0,0,-21,-7,24,22,20,-4,22,0,0,0,5,0
Equipment,Inquisitor's plateskirt,Members,9.071,-3,-3,12,-9,-5,42,30,49,0,22,2,0,0,2,0
Equipment,Iron platelegs,Free-to-play,9.071,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,0
Equipment,Iron platelegs (g),Free-to-play,9.071,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,0
Equipment,Iron platelegs (t),Free-to-play,9.071,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,0
Equipment,Iron plateskirt,Free-to-play,8.164,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,0
Equipment,Iron plateskirt (g),Free-to-play,8.164,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,0
Equipment,Iron plateskirt (t),Free-to-play,8.164,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,0
Equipment,Ironman platelegs,Free-to-play,4.535,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,0
Equipment,Jungle camo legs,Members,0.226,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,0
Equipment,Justiciar legguards,Members,9.071,0,0,0,-31,-17,95,92,93,-14,102,0,0,0,4,0
Equipment,Karil's leatherskirt (broken),Members,5.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Karil's leatherskirt 100,Members,5.443,0,0,0,-10,17,26,20,28,35,33,0,0,0,0,0
Equipment,Karil's leatherskirt 25,Members,5.443,0,0,0,-10,17,26,20,28,35,33,0,0,0,0,0
Equipment,Karil's leatherskirt 50,Members,5.443,0,0,0,-10,17,26,20,28,35,33,0,0,0,0,0
Equipment,Karil's leatherskirt 75,Members,5.443,0,0,0,-10,17,26,20,28,35,33,0,0,0,0,0
Equipment,Karil's leatherskirt Undamaged,Members,5.443,0,0,0,-10,17,26,20,28,35,33,0,0,0,0,0
Equipment,Kyatt legs,Members,0.226,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,0
Equipment,Larupia legs,Members,0.226,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,0
Equipment,Leather chaps,Free-to-play,2.721,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0
Equipment,Leather chaps (g),Free-to-play,2.721,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0
Equipment,Lederhosen shorts,Free-to-play,2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Light infinity bottoms,Members,1.814,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0
Equipment,Light trousers,Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Lumberjack legs,Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Lunar legs,Members,3.628,0,0,0,7,-7,20,19,23,9,0,0,0,0,0,0
Equipment,Menaphite purple kilt,Members,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Menaphite purple robe,Members,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Menaphite red kilt,Members,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Menaphite red robe,Members,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Mime legs,Free-to-play,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Mithril platelegs,Free-to-play,7.711,0,0,0,-21,-7,24,22,20,-4,22,0,0,0,0,0
Equipment,Mithril platelegs (g),Free-to-play,7.711,0,0,0,-21,-7,24,22,20,-4,22,0,0,0,0,0
Equipment,Mithril platelegs (t),Free-to-play,7.711,0,0,0,-21,-7,24,22,20,-4,22,0,0,0,0,0
Equipment,Mithril plateskirt,Free-to-play,7.257,0,0,0,-21,-7,24,22,20,-4,22,0,0,0,0,0
Equipment,Mithril plateskirt (g),Free-to-play,7.257,0,0,0,-21,-7,24,22,20,-4,22,0,0,0,0,0
Equipment,Mithril plateskirt (t),Free-to-play,7.257,0,0,0,-21,-7,24,22,20,-4,22,0,0,0,0,0
Equipment,Monk's robe,Free-to-play,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Equipment,Monk's robe (g),Free-to-play,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Equipment,Monk's robe (t),Free-to-play,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Equipment,Moonclan skirt,Members,3.628,0,0,0,5,-7,5,5,5,5,-7,0,0,0,0,0
Equipment,Morytania legs 1,Members,9.071,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,0
Equipment,Morytania legs 2,Members,9.071,0,0,0,-21,-7,17,16,15,-4,16,0,0,0,0,0
Equipment,Morytania legs 3,Members,9.071,0,0,0,-21,-7,24,22,20,-4,22,0,0,0,0,0
Equipment,Morytania legs 4,Members,9.071,0,0,0,-21,-7,33,31,29,-4,31,0,0,0,0,0
Equipment,Mourner trousers Repaired,Members,2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Mourner trousers Ripped,Members,2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Mummy's legs,Members,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Musketeer pants,Members,1.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Mystic robe bottom,Members,1.814,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0
Equipment,Mystic robe bottom (dark),Members,1.814,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0
Equipment,Mystic robe bottom (dusk),Members,1.814,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0
Equipment,Mystic robe bottom (light),Members,1.814,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0
Equipment,Obsidian platelegs,Members,9.071,0,0,0,0,0,46,43,41,-10,40,1,0,0,0,0
Equipment,Ornate legs,Free-to-play,9.071,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,0
Equipment,Pantaloons,Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Penance skirt Broken,Members,3,0,0,0,-10,15,26,21,28,19,26,0,0,0,0,0
Equipment,Penance skirt Locked,Members,3,0,0,0,-10,15,26,21,28,19,26,0,0,0,0,0
Equipment,Penance skirt Normal,Members,3,0,0,0,-10,15,26,21,28,19,26,0,0,0,0,0
Equipment,Pink elegant legs,Members,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Pink elegant skirt,Members,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Pink robe bottoms,Members,0.907,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Equipment,Pink skirt,Free-to-play,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Pirate leggings (beige),Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Pirate leggings (blue),Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Pirate leggings (brown),Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Pirate leggings (red),Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Plague trousers,Members,2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Polar camo legs,Members,0.226,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,0
Equipment,Priest gown (bottom),Free-to-play,1.814,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
