Type,Name,Member,Weigth,StabAtk,SlashAtk,CrushAtk,MagicAtk,RangedAtk,StabDef,SlashDef,CrushDef,MagicDef,RangedDef,MeleStr,RangedStr,MagicStr,Prayer,Speed
Equipment,Jester scarf,Free-to-play,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Lathas' amulet,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Light bow tie,Members,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Lovakengj scarf,Members,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Lunar amulet,Members,0.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Equipment,M'speak amulet,Members,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Necklace of anguish,Members,0.01,0,0,0,0,15,0,0,0,0,0,0,5,0,2,0
Equipment,Necklace of anguish (or),Members,0.01,0,0,0,0,15,0,0,0,0,0,0,5,0,2,0
Equipment,Necklace of faith,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Necklace of passage (1),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Necklace of passage (2),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Necklace of passage (3),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Necklace of passage (4),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Necklace of passage (5),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Occult necklace,Members,0.005,0,0,0,12,0,0,0,0,0,0,0,0,10,2,0
Equipment,Occult necklace (or),Members,0.005,0,0,0,12,0,0,0,0,0,0,0,0,10,2,0
Equipment,Onyx amulet,Members,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Onyx necklace,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Opal amulet,Members,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Opal necklace,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Pendant of lucien,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Phoenix necklace,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Piscarilius scarf,Members,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Pre-nature amulet,Members,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Rainbow scarf,Free-to-play,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Ruby amulet,Free-to-play,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Ruby necklace,Free-to-play,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Salve amulet,Members,0.007,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0
Equipment,Salve amulet (e),Members,0.007,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0
Equipment,Salve amulet(ei),Members,0.007,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0
Equipment,Salve amulet(i),Members,0.007,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0
Equipment,Sapphire amulet,Free-to-play,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Sapphire necklace,Free-to-play,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Saradomin stole,Members,0.01,0,0,0,2,0,0,0,0,2,0,0,0,0,10,0
Equipment,Seal of passage,Members,4.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Shayzien scarf,Members,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Silver necklace Dusted,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Silver necklace Normal,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Skills necklace (1),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Skills necklace (2),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Skills necklace (3),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Skills necklace (4),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Skills necklace (5),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Skills necklace (6),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Skills necklace Uncharged,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Strength amulet (t),Free-to-play,0.01,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
Equipment,Strung rabbit foot,Members,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Topaz amulet,Members,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Topaz necklace,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Tri-jester scarf,Free-to-play,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Unblessed symbol,Free-to-play,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Unholy symbol,Members,0.007,2,2,2,2,2,0,0,0,0,0,0,0,0,8,0
Equipment,Unpowered symbol,Members,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Void seal (1),Members,0.005,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Equipment,Void seal (2),Members,0.005,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Equipment,Void seal (3),Members,0.005,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Equipment,Void seal (4),Members,0.005,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Equipment,Void seal (5),Members,0.005,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Equipment,Void seal (6),Members,0.005,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Equipment,Void seal (7),Members,0.005,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Equipment,Void seal (8),Members,0.005,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Equipment,Witchwood icon,Members,0.007,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Equipment,Woolly scarf,Free-to-play,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Xeric's talisman Charged,Members,0.06,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
Equipment,Xeric's talisman Inert,Members,0.06,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Equipment,Yin yang amulet,Free-to-play,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Zamorak stole,Members,0.01,0,0,0,2,0,0,0,0,2,0,0,0,0,10,0
Equipment,Zenyte amulet,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Zenyte necklace,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
