Type,Name,Member,Weigth,StabAtk,SlashAtk,CrushAtk,MagicAtk,RangedAtk,StabDef,SlashDef,CrushDef,MagicDef,RangedDef,MeleStr,RangedStr,MagicStr,Prayer,Speed
Cape,Herblore cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Hitpoints cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Hitpoints cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Hooded cloak Saradomin,Members,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Hooded cloak Zamorak,Members,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Hunter cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Hunter cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Imbued guthix cape,Members,0.453,0,0,0,15,0,3,3,3,15,0,0,0,2,0,0
Cape,Imbued guthix max cape,Members,0.453,0,0,0,15,0,3,3,3,15,0,0,0,2,0,0
Cape,Imbued saradomin cape,Members,0.453,0,0,0,15,0,3,3,3,15,0,0,0,2,0,0
Cape,Imbued saradomin max cape,Members,0.453,0,0,0,15,0,3,3,3,15,0,0,0,2,0,0
Cape,Imbued zamorak cape,Members,0.453,0,0,0,15,0,3,3,3,15,0,0,0,2,0,0
Cape,Imbued zamorak max cape,Members,0.453,0,0,0,15,0,3,3,3,15,0,0,0,2,0,0
Cape,Infernal cape,Members,1.814,4,4,4,1,1,12,12,12,12,12,8,0,0,2,0
Cape,Infernal max cape,Members,0.453,4,4,4,1,1,12,12,12,12,12,8,0,0,2,0
Cape,Jester cape,Free-to-play,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Karamjan monkey (item),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Kruk jr,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Lunar cape,Members,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Magic cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Magic cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Maniacal monkey (item),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Max cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Mining cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Mining cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Monkey (Monkey Madness II),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Moonclan cape,Members,0.453,0,0,0,2,-2,0,1,1,2,-2,0,0,0,0,0
Cape,Mourner cloak,Members,2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Music cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Music cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Mythical cape,Members,1.814,0,0,6,0,0,8,8,8,8,8,1,0,0,1,0
Cape,Mythical max cape,Members,0.453,0,0,6,0,0,8,8,8,8,8,1,0,0,1,0
Cape,Obsidian cape,Members,1.814,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Obsidian cape (r),Members,1.814,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Orange cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Ornate cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Paintbrush,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Cape,Pink cape,Members,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Prayer cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Prayer cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Princely monkey,Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Purple cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Quest point cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Quest point cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Ranging cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Ranging cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Red cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Runecraft cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Runecraft cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Sack of presents,Free-to-play,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Saradomin cape,Members,0.453,0,0,0,10,0,1,1,2,10,0,0,0,0,0,0
Cape,Saradomin cloak,Members,0.4,0,0,0,1,0,3,3,3,3,3,0,0,0,3,0
Cape,Saradomin max cape,Members,0.453,0,0,0,10,0,1,1,2,10,0,0,0,0,0,0
Cape,Scroll sack,Members,0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Shoulder parrot,Free-to-play,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Sinhaza shroud tier 1,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Sinhaza shroud tier 2,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Sinhaza shroud tier 3,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Sinhaza shroud tier 4,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Sinhaza shroud tier 5,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Skeleton monkey (item),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Slayer cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Slayer cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Smithing cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Smithing cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Snow imp costume tail,Free-to-play,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Spotted cape,Members,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Spottier cape,Members,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Strength cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Strength cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Team cape i,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team cape x,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team cape zero,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-1 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-10 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-11 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-12 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-13 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-14 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-15 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-16 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-17 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-18 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-19 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-2 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-20 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-21 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-22 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-23 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-24 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-25 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-26 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-27 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-28 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-29 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-3 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-30 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-31 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-32 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-33 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-34 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-35 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-36 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-37 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-38 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-39 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-4 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-40 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-41 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-42 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-43 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-44 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-45 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-46 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-47 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-48 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-49 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-5 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-50 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-6 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-7 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-8 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Team-9 cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Thieving bag,Members,0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Thieving cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Thieving cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Victor's cape (1),Free-to-play,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Victor's cape (10),Free-to-play,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Victor's cape (100),Free-to-play,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Victor's cape (1000),Free-to-play,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Victor's cape (50),Free-to-play,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Victor's cape (500),Free-to-play,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Wolf cloak,Free-to-play,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Woodcutting cape(t),Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,4,0
Cape,Woodcutting cape,Members,0.453,0,0,0,0,0,9,9,9,9,9,0,0,0,0,0
Cape,Xeric's champion,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Xeric's general,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Xeric's guard,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Xeric's sentinel,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Xeric's warrior,Members,0.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape,Yellow cape,Free-to-play,0.453,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
Cape,Zamorak cape,Members,0.453,0,0,0,10,0,1,1,2,10,0,0,0,0,0,0
Cape,Zamorak cloak,Members,0.4,0,0,0,1,0,3,3,3,3,3,0,0,0,3,0
Cape,Zamorak max cape,Members,0.453,0,0,0,10,0,1,1,2,10,0,0,0,0,0,0
Cape,Zombie monkey (item),Members,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
