Type,Name,Member,Weigth,StabAtk,SlashAtk,CrushAtk,MagicAtk,RangedAtk,StabDef,SlashDef,CrushDef,MagicDef,RangedDef,MeleStr,RangedStr,MagicStr,Prayer,Speed
Equipment,Rune brutal,Members,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
Equipment,Rune javelin,Members,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0
Equipment,Runite bolts,Members,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0
Equipment,Sapphire bolts,Members,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0
Equipment,Sapphire dragon bolts,Members,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0
Equipment,Silver bolts,Members,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
Equipment,Steel arrow,Free-to-play,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
Equipment,Steel bolts,Members,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
Equipment,Steel brutal,Members,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
Equipment,Steel javelin,Members,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
Equipment,Tarromin tar,Members,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
Equipment,Topaz bolts,Members,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0
Equipment,Topaz dragon bolts,Members,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0
Equipment,Training arrows,Free-to-play,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Equipment,Unholy blessing,Members,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Equipment,War blessing,Members,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
